35.69165906673505,139.6968820567177
35.69167871038959,139.69688182610653
35.69168351119068,139.6968787229942
35.691683270280045,139.69687867372537
35.6916797395873,139.6968803781252
35.69167666584574,139.6968829135151
35.69167666584574,139.6968829135151
35.69171941902445,139.69683288704647
35.691716111765494,139.69683105624807
35.69172525192763,139.69694926759615
35.6916918320483,139.69696156942513
35.6916956534489,139.696966031772
35.691699736656105,139.6969532699067
35.69174205237814,139.69692062055833
35.69176605766511,139.69693146848155
35.691799629979165,139.69696824413558
35.691830707557116,139.6969405759929
35.69183838066548,139.696942490067
35.6918498187108,139.6969507294793
35.69181468429606,139.69694640755216
35.6917918903303,139.69692979897525
35.69180022675281,139.69680888641102
35.69180123267991,139.69674104753526
35.69180297012324,139.69667901508095
35.6918012173557,139.6966065062053
35.691801217355824,139.6966065062053
35.69181045932317,139.69654655265637
35.69181045932317,139.69654655265637
35.69181045932317,139.69654655265637
35.69181045932317,139.69654655265637
35.69181045932317,139.69654655265637
35.69181045932317,139.69654655265637
35.69182603058604,139.69646652166693
35.69182603058604,139.69646652166693
35.69178493998211,139.69649450064628
35.69172474920422,139.6965417623913
35.69165975035817,139.69658337073997
35.69153828926404,139.69664732713804
35.691409154577144,139.69670267263422
35.6912804079645,139.6967474611696
35.691132356417405,139.69676623723336
35.69097230359363,139.69676613065258
35.69095120552461,139.6967535191962
35.690946086376435,139.69673437862483
35.69104501279174,139.6967449339679
35.6911204230694,139.69675671654682
35.69117109858429,139.69676463320874
35.69119232082117,139.69715636620714
35.69152857405936,139.69777829356872
35.69151434815237,139.69810029915544
35.69165900179623,139.6976018914095
35.69166593754126,139.69757971328366
35.691632255741936,139.69766389620338
35.691599461657674,139.69775335254747
35.691530938571155,139.6978876824191
35.69153462282827,139.69791091066207
35.69169382103121,139.69742722361332
35.691721003422884,139.69729722527552
35.691735163034686,139.69695898922348
35.69173674716354,139.69694968970836
35.69171448560726,139.69691435225715
35.69170007319993,139.69692900611324
35.691709216938634,139.69693305904522
35.69171386063618,139.6969328538127
35.69171978312693,139.69693266817487
35.69172100167751,139.69693152916915
35.69172476973359,139.69706725936524
35.691724567285796,139.69707962159234
35.69171762951729,139.69697125556343
35.69170891485176,139.6969237884806
35.69173381698851,139.69691273500317
35.69172051349368,139.69694258225152
35.69174324172987,139.6969248435825
35.69174405260114,139.696923887194
35.69175543124969,139.69628489301925
35.6917941634556,139.6962535338196
35.691818129753095,139.69623485198966
35.6918287982681,139.69625204239617
35.69185282060435,139.69625105709133
35.69186406426864,139.69625841068358
35.69186498879491,139.6962684973917
35.691892257912585,139.69624649631285
35.69190933838813,139.69624884974098
35.69194024665453,139.6962027798929
35.69195849963595,139.69617790388486
35.691975105175615,139.6961820050425
35.69198148712439,139.6961873061796
35.6920018382552,139.69621731353357
35.692028023011176,139.69623025535887
35.69203010656181,139.69624623837936
35.69203074540261,139.69626140623188
35.69201857889794,139.6962759806298
35.69198753178186,139.6963319554138
35.69198458847924,139.69635764186583
35.691993781076704,139.6963561849595
35.691998613179685,139.6963592314054
35.69200128420787,139.69636328977407
35.69199423417096,139.6963749705161
35.69196312144381,139.6964122141696
35.69195491567248,139.69639606572855
35.691953821769985,139.69638398437976
35.691953821769985,139.69638398437976
35.69195575470258,139.69637545246798
35.69195682332807,139.6963798519972
35.69196143690387,139.6963886719333
35.69196603128906,139.69638323539812
35.691963156443855,139.6963705234977
35.69195234023827,139.69635605682944
35.69195365241845,139.6963518381078
35.69195222667127,139.69635125802134
35.69194562479063,139.696345864285
35.691938980005,139.69633999769374
35.691927175008516,139.69632993155778
35.69192493384193,139.6963239595223
35.6918993824685,139.69633950106083
35.691877974802104,139.69634475266997
35.691867338632605,139.69634505516353
35.69185913331421,139.69634246753347
35.69185812219739,139.6963497129238
35.69185332370476,139.69635273745467
